Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,Predicted_Rating
5758,210466,2486,30,2110,25,6,69,69,32,282,108,71,1588,1,1.0,3.0,2.0,8,1,0,7,14.0,2017-07-09,19,20,9,29,9,9,9,12,9,9,9,12,10,10,10,10,14,14,14,10,29,33,33,33,29,31,40,40,40,31,61.0,30.0,63.0,62.0,29.0,50.0,40.0,31.0,50.0,59.0,54.0,47.0,60.0,62.0,60.0,44.0,89.0,69.0,77.0,30.0,74.0,69.0,36.0,43.0,44.0,50.0,67.0,69.0,66.0,14.0,10.0,12.0,8.0,9.0,2,101.78
5759,223010,3996,22,3316,72,84,69,75,94,410,4,24,1627,1,1.0,3.0,3.0,8,1,0,0,23.0,2018-07-12,19,23,8,16,23,23,23,30,28,28,28,30,29,29,29,26,23,23,23,26,20,20,20,20,20,17,13,13,13,17,62.0,61.0,41.0,70.0,46.0,71.0,53.0,39.0,64.0,73.0,78.0,80.0,72.0,62.0,71.0,65.0,60.0,73.0,62.0,53.0,45.0,29.0,60.0,71.0,45.0,70.0,33.0,26.0,21.0,6.0,10.0,6.0,12.0,7.0,158,171.24
5760,234018,6268,30,4865,19,113,69,69,432,148,36,2,1814,1,1.0,3.0,3.0,8,0,0,0,10.0,2018-01-01,19,22,11,22,29,29,29,28,29,29,29,28,29,29,29,24,26,26,26,24,24,28,28,28,24,23,25,25,25,23,55.0,67.0,64.0,69.0,68.0,68.0,69.0,72.0,71.0,70.0,66.0,70.0,63.0,64.0,60.0,75.0,46.0,67.0,62.0,74.0,69.0,46.0,70.0,66.0,68.0,67.0,34.0,48.0,45.0,8.0,8.0,12.0,7.0,13.0,8,105.44
5761,238370,4661,20,5506,34,1,69,82,233,417,8,2,1509,1,1.0,3.0,2.0,8,1,0,1,34.0,2017-07-01,19,23,11,31,8,8,8,12,11,11,11,12,14,14,14,11,17,17,17,11,27,35,35,35,27,30,40,40,40,30,27.0,18.0,68.0,62.0,20.0,62.0,28.0,25.0,59.0,62.0,59.0,69.0,65.0,66.0,46.0,40.0,67.0,68.0,83.0,22.0,70.0,65.0,28.0,59.0,30.0,63.0,65.0,70.0,67.0,6.0,6.0,14.0,8.0,5.0,290,352.37
5763,203043,4612,27,1519,119,100,69,69,378,230,1,65,1730,1,1.0,3.0,3.0,2,1,0,23,11.0,2018-06-18,19,20,1,25,26,26,26,30,27,27,27,30,26,26,26,25,18,18,18,25,23,19,19,19,23,21,16,16,16,21,66.0,65.0,49.0,59.0,58.0,69.0,58.0,39.0,52.0,66.0,94.0,92.0,89.0,64.0,65.0,70.0,67.0,74.0,74.0,64.0,31.0,49.0,58.0,59.0,57.0,62.0,28.0,21.0,31.0,15.0,13.0,6.0,15.0,13.0,3,10.99
5766,194851,2092,34,1043,72,84,69,69,255,136,93,24,1669,0,1.0,3.0,3.0,1,1,0,12,19.0,2016-09-04,19,3,0,23,29,29,29,28,28,28,28,28,27,27,27,23,21,21,21,23,15,17,17,17,15,13,12,12,12,13,56.0,72.0,63.0,67.0,75.0,68.0,61.0,56.0,54.0,68.0,65.0,59.0,75.0,67.0,73.0,70.0,59.0,64.0,63.0,67.0,43.0,39.0,72.0,61.0,53.0,70.0,24.0,16.0,14.0,9.0,8.0,10.0,10.0,8.0,720,23.17
5767,215332,906,27,2726,6,111,69,69,146,192,1,4,1859,1,1.0,3.0,3.0,1,1,0,21,11.0,,190,17,1,20,29,29,29,29,28,28,28,29,27,27,27,25,22,22,22,25,23,25,25,25,23,23,25,25,25,23,64.0,66.0,77.0,64.0,66.0,67.0,60.0,63.0,64.0,63.0,83.0,83.0,70.0,65.0,70.0,71.0,82.0,72.0,71.0,64.0,77.0,42.0,65.0,68.0,59.0,64.0,46.0,30.0,33.0,8.0,7.0,10.0,14.0,15.0,0,0.0
5770,244516,2484,21,6735,19,113,69,76,623,601,3,24,1763,1,1.0,3.0,3.0,2,0,0,16,2.0,2018-07-01,19,20,8,12,17,17,17,25,21,21,21,25,22,22,22,23,22,22,22,23,35,34,34,34,35,36,34,34,34,36,70.0,33.0,54.0,65.0,27.0,67.0,57.0,38.0,60.0,69.0,82.0,83.0,79.0,64.0,83.0,66.0,68.0,79.0,50.0,52.0,62.0,65.0,54.0,52.0,48.0,62.0,59.0,65.0,68.0,8.0,10.0,11.0,9.0,6.0,162,160.04
5771,198437,6352,25,1145,147,109,69,71,383,670,3,65,1677,1,1.0,3.0,3.0,2,1,0,25,14.0,,24,4,0,17,29,29,29,27,27,27,27,27,24,24,24,21,14,14,14,21,15,13,13,13,15,14,12,12,12,14,42.0,69.0,68.0,60.0,63.0,63.0,38.0,35.0,36.0,65.0,84.0,83.0,87.0,68.0,80.0,64.0,80.0,85.0,68.0,61.0,44.0,20.0,73.0,46.0,68.0,65.0,30.0,16.0,16.0,12.0,12.0,16.0,11.0,14.0,0,0.0
5772,209701,3245,25,2036,100,92,69,73,536,369,1,5,1813,1,1.0,3.0,2.0,8,1,0,19,8.0,2018-01-18,19,20,7,9,17,17,17,21,19,19,19,21,21,21,21,19,23,23,23,19,33,38,38,38,33,34,40,40,40,34,53.0,37.0,61.0,65.0,32.0,60.0,68.0,64.0,60.0,68.0,65.0,67.0,72.0,68.0,76.0,53.0,70.0,82.0,73.0,46.0,80.0,71.0,54.0,62.0,50.0,72.0,64.0,69.0,64.0,15.0,14.0,8.0,8.0,14.0,156,93.27
5775,194085,3856,30,1021,51,62,69,69,276,367,36,46,1749,1,1.0,3.0,2.0,7,1,0,25,12.0,2018-01-09,19,3,0,23,28,28,28,27,26,26,26,27,23,23,23,21,15,15,15,21,16,15,15,15,16,15,15,15,15,15,56.0,71.0,66.0,51.0,64.0,67.0,50.0,49.0,50.0,59.0,80.0,84.0,89.0,70.0,77.0,73.0,71.0,78.0,69.0,70.0,75.0,24.0,61.0,54.0,70.0,65.0,27.0,18.0,23.0,9.0,8.0,16.0,14.0,6.0,7,228.62
5776,209958,1323,27,2057,55,76,69,70,371,378,36,46,1477,1,1.0,3.0,2.0,8,1,0,17,4.0,2015-07-01,19,20,13,32,10,10,10,9,9,9,9,9,9,9,9,8,12,12,12,8,26,32,32,32,26,29,39,39,39,29,38.0,30.0,73.0,58.0,22.0,51.0,21.0,23.0,58.0,57.0,58.0,64.0,50.0,65.0,54.0,45.0,51.0,61.0,82.0,18.0,68.0,65.0,35.0,37.0,33.0,61.0,67.0,69.0,65.0,14.0,8.0,16.0,10.0,11.0,6,39.15
5781,230439,5853,26,4323,19,113,69,69,278,333,120,5,1861,1,1.0,3.0,2.0,8,2,0,2,16.0,2018-01-01,19,22,0,24,18,18,18,22,19,19,19,22,23,23,23,20,25,25,25,20,34,38,38,38,34,35,39,39,39,35,65.0,45.0,72.0,71.0,54.0,62.0,55.0,71.0,71.0,61.0,68.0,66.0,72.0,65.0,64.0,53.0,57.0,74.0,74.0,52.0,52.0,66.0,40.0,71.0,72.0,52.0,71.0,72.0,66.0,15.0,15.0,19.0,18.0,12.0,6,40.2
5782,234279,1144,26,4903,55,76,69,71,219,573,36,46,1813,1,1.0,3.0,3.0,2,1,0,24,20.0,2015-07-01,19,3,6,19,16,16,16,23,19,19,19,23,20,20,20,21,20,20,20,21,34,34,34,34,34,34,35,35,35,34,70.0,44.0,40.0,67.0,40.0,64.0,64.0,48.0,58.0,61.0,81.0,65.0,81.0,65.0,88.0,55.0,76.0,85.0,66.0,37.0,81.0,62.0,55.0,51.0,63.0,59.0,61.0,65.0,67.0,14.0,11.0,6.0,15.0,7.0,6,33.06
5788,208169,3929,24,1915,132,105,69,73,342,44,2,61,1656,1,1.0,3.0,2.0,6,1,0,1,4.0,2016-08-17,19,20,10,23,13,13,13,15,14,14,14,15,15,15,15,15,17,17,17,15,31,34,34,34,31,33,39,39,39,33,38.0,24.0,67.0,63.0,37.0,58.0,38.0,30.0,60.0,64.0,77.0,78.0,70.0,68.0,73.0,42.0,80.0,78.0,80.0,22.0,56.0,64.0,43.0,40.0,44.0,58.0,65.0,71.0,65.0,8.0,11.0,15.0,14.0,13.0,157,54.45
5789,220969,4969,22,3073,131,104,69,78,97,422,6,10,1659,0,1.0,3.0,3.0,7,1,0,21,19.0,2017-08-08,19,20,0,18,18,18,18,30,24,24,24,30,26,26,26,25,19,19,19,25,22,18,18,18,22,20,11,11,11,20,77.0,56.0,30.0,63.0,57.0,71.0,70.0,60.0,51.0,68.0,90.0,83.0,85.0,63.0,74.0,55.0,58.0,69.0,45.0,56.0,28.0,26.0,48.0,70.0,46.0,55.0,40.0,37.0,25.0,11.0,7.0,10.0,16.0,14.0,286,249.5
5791,173097,6084,30,245,57,79,69,69,554,603,107,65,1743,1,1.0,3.0,2.0,2,1,0,16,17.0,2013-07-15,19,22,0,18,16,16,16,21,18,18,18,21,20,20,20,19,22,22,22,19,35,37,37,37,35,36,40,40,40,36,67.0,37.0,62.0,67.0,31.0,59.0,31.0,41.0,65.0,64.0,70.0,71.0,69.0,66.0,73.0,67.0,68.0,68.0,63.0,43.0,71.0,70.0,43.0,60.0,44.0,72.0,73.0,70.0,69.0,9.0,14.0,9.0,15.0,14.0,0,39.48
5796,210475,4667,26,2111,9,98,69,71,174,328,1,65,1738,1,1.0,3.0,2.0,6,0,0,19,19.0,2016-07-01,19,22,11,25,18,18,18,20,19,19,19,20,20,20,20,18,23,23,23,18,33,38,38,38,33,34,40,40,40,34,46.0,49.0,58.0,64.0,35.0,58.0,47.0,42.0,60.0,63.0,63.0,66.0,63.0,64.0,62.0,53.0,53.0,94.0,76.0,54.0,77.0,70.0,55.0,60.0,44.0,67.0,69.0,70.0,68.0,12.0,12.0,10.0,8.0,13.0,7,49.46
5797,211243,5126,27,2204,126,103,69,69,10,40,1,57,1747,1,1.0,3.0,3.0,8,1,0,11,10.0,2017-07-01,19,3,6,9,28,28,28,30,29,29,29,30,29,29,29,26,23,23,23,26,21,19,19,19,21,19,15,15,15,19,68.0,61.0,68.0,72.0,65.0,68.0,65.0,52.0,63.0,69.0,77.0,74.0,81.0,70.0,83.0,73.0,69.0,65.0,47.0,64.0,42.0,31.0,68.0,62.0,53.0,56.0,31.0,24.0,27.0,10.0,11.0,11.0,12.0,11.0,7,21.76
5798,183339,2850,27,460,106,94,69,69,400,271,1,57,1815,1,1.0,3.0,3.0,0,1,0,25,9.0,2018-02-07,19,22,10,27,28,28,28,29,29,29,29,29,28,28,28,26,26,26,26,26,26,27,27,27,26,25,22,22,22,25,62.0,66.0,58.0,66.0,65.0,64.0,57.0,64.0,65.0,66.0,75.0,77.0,67.0,68.0,64.0,74.0,46.0,93.0,72.0,66.0,62.0,46.0,72.0,68.0,62.0,74.0,24.0,44.0,42.0,15.0,7.0,15.0,7.0,16.0,6,27.4
5799,194091,4476,26,1023,45,38,69,69,634,421,1,18,1888,1,1.0,3.0,3.0,2,0,0,11,17.0,2015-07-27,19,20,8,20,26,26,26,30,27,27,27,30,28,28,28,26,24,24,24,26,27,27,27,27,27,26,25,25,25,26,68.0,68.0,51.0,66.0,59.0,67.0,71.0,72.0,65.0,68.0,82.0,79.0,84.0,57.0,80.0,64.0,76.0,74.0,60.0,65.0,65.0,49.0,66.0,67.0,67.0,60.0,36.0,49.0,50.0,15.0,11.0,15.0,15.0,7.0,154,124.24
5800,203308,2876,25,1542,8,70,69,74,571,177,2,46,1866,1,1.0,3.0,3.0,6,1,0,18,6.0,2016-07-12,19,3,0,19,22,22,22,25,23,23,23,25,25,25,25,23,26,26,26,23,35,38,38,38,35,35,38,38,38,35,62.0,51.0,56.0,70.0,42.0,63.0,62.0,56.0,65.0,64.0,68.0,67.0,73.0,68.0,71.0,61.0,76.0,87.0,77.0,65.0,75.0,70.0,59.0,63.0,51.0,69.0,61.0,66.0,65.0,12.0,9.0,14.0,6.0,11.0,5,59.72
5801,204332,5444,27,1629,100,92,69,69,395,413,115,57,1886,1,1.0,3.0,3.0,8,1,0,16,46.0,2018-07-01,19,20,6,16,24,24,24,25,24,24,24,25,23,23,23,23,24,24,24,23,34,37,37,37,34,35,40,40,40,35,64.0,50.0,65.0,62.0,49.0,69.0,52.0,45.0,69.0,67.0,70.0,74.0,65.0,66.0,86.0,79.0,81.0,77.0,74.0,49.0,76.0,68.0,58.0,60.0,59.0,67.0,67.0,66.0,68.0,9.0,7.0,16.0,10.0,9.0,2,17.42
5803,220204,5553,29,3018,124,102,69,69,319,123,1,61,1709,1,1.0,3.0,3.0,8,0,0,25,11.0,2018-02-01,19,20,0,16,29,29,29,29,28,28,28,29,27,27,27,24,18,18,18,24,17,16,16,16,17,15,13,13,13,15,64.0,69.0,68.0,67.0,69.0,66.0,33.0,53.0,52.0,69.0,73.0,73.0,80.0,67.0,75.0,70.0,77.0,65.0,60.0,65.0,53.0,17.0,70.0,57.0,64.0,65.0,35.0,16.0,24.0,8.0,13.0,15.0,13.0,9.0,3,31.11
5804,233260,508,20,4769,93,136,69,83,185,400,39,71,1668,1,1.0,3.0,3.0,7,1,0,22,9.0,2016-02-27,19,22,7,23,29,29,29,29,28,28,28,29,26,26,26,24,18,18,18,24,17,16,16,16,17,15,15,15,15,15,59.0,74.0,58.0,57.0,60.0,71.0,44.0,35.0,51.0,68.0,75.0,76.0,71.0,68.0,73.0,66.0,65.0,75.0,72.0,58.0,52.0,16.0,69.0,60.0,66.0,66.0,49.0,19.0,18.0,5.0,11.0,12.0,8.0,7.0,468,433.5
5805,157741,5915,33,46,72,84,69,69,610,462,99,35,1907,1,1.0,3.0,2.0,8,1,0,2,7.0,2016-07-01,19,23,9,21,24,24,24,26,25,25,25,26,27,27,27,23,27,27,27,23,32,37,37,37,32,33,38,38,38,33,61.0,50.0,60.0,72.0,57.0,60.0,64.0,70.0,70.0,69.0,63.0,68.0,78.0,64.0,58.0,72.0,71.0,75.0,83.0,71.0,69.0,63.0,63.0,68.0,65.0,70.0,61.0,66.0,61.0,11.0,14.0,9.0,7.0,14.0,777,551.84
5806,224045,3536,22,3435,126,103,69,74,10,40,4,57,1593,1,1.0,3.0,3.0,7,1,0,25,15.0,2018-07-28,19,20,9,22,28,28,28,26,26,26,26,26,23,23,23,19,14,14,14,19,11,11,11,11,11,10,10,10,10,10,52.0,68.0,66.0,63.0,70.0,67.0,52.0,35.0,41.0,69.0,69.0,68.0,70.0,66.0,63.0,72.0,63.0,55.0,65.0,69.0,58.0,20.0,68.0,42.0,67.0,60.0,12.0,17.0,18.0,9.0,7.0,8.0,10.0,14.0,157,169.15
5811,244271,2762,21,6681,34,1,69,76,190,469,3,13,1684,1,1.0,3.0,2.0,8,0,0,2,34.0,2018-02-11,19,24,9,21,19,19,19,21,20,20,20,21,22,22,22,19,24,24,24,19,31,37,37,37,31,33,37,37,37,33,49.0,51.0,63.0,70.0,43.0,59.0,31.0,38.0,66.0,68.0,61.0,62.0,59.0,63.0,57.0,59.0,54.0,71.0,72.0,49.0,62.0,76.0,48.0,66.0,43.0,57.0,58.0,66.0,67.0,9.0,9.0,13.0,11.0,11.0,283,222.91
5812,186415,5894,30,573,132,105,69,69,509,569,36,57,1741,1,1.0,3.0,3.0,7,0,0,21,37.0,2017-07-01,19,3,8,17,26,26,26,31,28,28,28,31,27,27,27,26,21,21,21,26,25,22,22,22,25,24,19,19,19,24,64.0,65.0,48.0,62.0,64.0,72.0,70.0,59.0,52.0,67.0,90.0,88.0,81.0,63.0,79.0,68.0,58.0,78.0,47.0,63.0,59.0,46.0,65.0,58.0,62.0,60.0,22.0,47.0,39.0,1.0,1.0,1.0,1.0,1.0,4,115.19
5814,230193,1239,34,4245,19,113,69,69,278,333,69,5,1825,1,1.0,3.0,2.0,2,1,0,16,15.0,2018-01-01,19,22,0,21,20,20,20,23,20,20,20,23,21,21,21,22,23,23,23,22,34,36,36,36,34,35,38,38,38,35,75.0,52.0,62.0,74.0,54.0,63.0,62.0,40.0,77.0,50.0,63.0,75.0,45.0,64.0,69.0,64.0,78.0,74.0,60.0,50.0,68.0,57.0,58.0,56.0,63.0,61.0,69.0,69.0,75.0,15.0,8.0,10.0,7.0,19.0,502,272.19
5815,233265,5725,21,4770,51,62,69,76,562,530,5,65,1719,0,1.0,3.0,3.0,8,0,0,21,18.0,2016-07-01,19,22,10,25,29,29,29,31,29,29,29,31,28,28,28,25,19,19,19,25,15,14,14,14,15,13,12,12,12,13,75.0,71.0,68.0,65.0,58.0,69.0,77.0,76.0,48.0,72.0,68.0,72.0,71.0,64.0,55.0,72.0,72.0,57.0,73.0,65.0,42.0,17.0,64.0,71.0,66.0,60.0,24.0,21.0,15.0,8.0,13.0,11.0,13.0,6.0,285,185.86
5816,236593,1169,19,5224,100,92,69,84,20,414,39,46,1651,0,1.0,3.0,4.0,8,0,0,23,7.0,2016-08-26,19,23,11,14,21,21,21,30,27,27,27,30,30,30,30,27,24,24,24,27,20,22,22,22,20,18,15,15,15,18,65.0,50.0,42.0,73.0,40.0,76.0,67.0,53.0,71.0,74.0,79.0,77.0,80.0,68.0,66.0,58.0,57.0,50.0,56.0,46.0,47.0,23.0,58.0,76.0,52.0,71.0,39.0,31.0,30.0,14.0,11.0,7.0,5.0,10.0,384,389.9
5818,203570,5953,27,1564,105,93,69,69,356,641,1,12,1812,1,1.0,3.0,3.0,0,1,0,11,14.0,2015-08-04,19,20,9,27,26,26,26,29,27,27,27,29,27,27,27,25,25,25,25,25,30,31,31,31,30,29,29,29,29,29,66.0,61.0,54.0,68.0,61.0,70.0,57.0,50.0,60.0,68.0,73.0,73.0,72.0,61.0,69.0,68.0,54.0,80.0,69.0,61.0,62.0,51.0,68.0,65.0,57.0,67.0,51.0,58.0,54.0,13.0,7.0,11.0,13.0,7.0,154,141.16
5819,205618,6235,23,1747,100,92,69,74,511,318,2,61,1726,1,1.0,3.0,3.0,0,0,0,19,14.0,2017-07-01,19,20,1,19,13,13,13,20,16,16,16,20,18,18,18,20,22,22,22,20,35,37,37,37,35,36,39,39,39,36,65.0,22.0,67.0,68.0,32.0,63.0,47.0,47.0,62.0,67.0,67.0,68.0,68.0,65.0,68.0,44.0,69.0,85.0,66.0,25.0,73.0,70.0,54.0,53.0,57.0,64.0,68.0,69.0,64.0,11.0,10.0,7.0,12.0,13.0,8,45.65
5826,189235,3046,30,715,55,76,69,69,97,422,108,11,1832,1,1.0,3.0,2.0,5,0,0,1,13.0,2017-01-04,19,3,13,32,24,24,24,24,24,24,24,24,25,25,25,20,26,26,26,20,30,37,37,37,30,32,40,40,40,32,62.0,55.0,69.0,69.0,50.0,65.0,64.0,70.0,70.0,69.0,52.0,51.0,49.0,66.0,49.0,70.0,60.0,50.0,75.0,66.0,62.0,69.0,62.0,66.0,75.0,73.0,67.0,72.0,67.0,13.0,15.0,11.0,14.0,8.0,4,261.73
5829,232756,2170,20,4678,45,38,69,80,187,661,6,6,1616,1,1.0,3.0,2.0,8,1,0,7,5.0,2015-07-03,19,20,10,21,11,11,11,17,12,12,12,17,13,13,13,14,13,13,13,14,32,32,32,32,32,34,39,39,39,34,56.0,33.0,63.0,61.0,32.0,62.0,29.0,40.0,48.0,57.0,81.0,77.0,79.0,59.0,61.0,41.0,74.0,64.0,71.0,36.0,67.0,71.0,33.0,36.0,27.0,68.0,69.0,71.0,67.0,10.0,13.0,10.0,11.0,7.0,286,292.19
5830,217653,2607,30,2877,75,56,69,69,512,285,108,35,1737,1,1.0,3.0,2.0,8,0,0,19,36.0,2018-01-16,19,0,9,21,18,18,18,20,19,19,19,20,22,22,22,18,24,24,24,18,32,37,37,37,32,33,39,39,39,33,53.0,49.0,64.0,72.0,44.0,54.0,39.0,43.0,63.0,63.0,56.0,54.0,75.0,68.0,53.0,52.0,66.0,77.0,74.0,56.0,66.0,70.0,54.0,65.0,48.0,60.0,66.0,66.0,67.0,14.0,11.0,15.0,9.0,11.0,777,634.58
5831,160309,428,33,68,30,115,69,69,47,56,85,13,1828,1,1.0,3.0,3.0,8,1,0,2,30.0,2017-12-14,19,3,1,19,22,22,22,25,24,24,24,25,25,25,25,23,27,27,27,23,33,37,37,37,33,33,36,36,36,33,65.0,55.0,57.0,70.0,58.0,65.0,45.0,65.0,71.0,68.0,63.0,65.0,62.0,69.0,65.0,67.0,61.0,77.0,68.0,64.0,72.0,60.0,49.0,67.0,53.0,68.0,63.0,68.0,63.0,8.0,14.0,7.0,16.0,8.0,519,155.39
5832,235317,3193,28,5034,30,115,69,69,183,59,1,24,1762,0,1.0,3.0,3.0,1,0,0,11,7.0,2018-02-07,19,22,10,24,27,27,27,30,28,28,28,30,28,28,28,26,22,22,22,26,25,25,25,25,25,23,24,24,24,23,65.0,63.0,61.0,67.0,53.0,72.0,39.0,50.0,55.0,68.0,81.0,78.0,74.0,65.0,64.0,67.0,71.0,78.0,76.0,61.0,58.0,34.0,64.0,64.0,58.0,61.0,56.0,40.0,30.0,9.0,9.0,6.0,14.0,12.0,4,46.13
5836,210743,4123,24,2140,19,113,69,74,477,635,4,46,1798,1,1.0,3.0,4.0,8,0,0,0,21.0,2016-07-14,19,20,0,16,23,23,23,28,27,27,27,28,28,28,28,25,26,26,26,25,29,31,31,31,29,28,27,27,27,28,61.0,51.0,49.0,71.0,54.0,73.0,71.0,66.0,66.0,72.0,70.0,70.0,76.0,73.0,71.0,67.0,55.0,68.0,61.0,61.0,48.0,52.0,61.0,63.0,57.0,70.0,47.0,55.0,54.0,10.0,9.0,8.0,13.0,15.0,283,169.67
5840,216376,4861,26,2816,126,103,69,70,10,40,2,57,1746,1,1.0,3.0,3.0,7,0,0,21,21.0,2017-07-04,19,3,0,12,25,25,25,31,28,28,28,31,28,28,28,26,23,23,23,26,27,27,27,27,27,26,25,25,25,26,60.0,67.0,41.0,68.0,55.0,75.0,61.0,40.0,46.0,71.0,74.0,80.0,80.0,65.0,71.0,58.0,56.0,70.0,64.0,52.0,42.0,48.0,68.0,64.0,72.0,56.0,51.0,55.0,42.0,15.0,7.0,9.0,7.0,12.0,154,187.51
5854,202814,4950,26,1496,45,38,69,72,634,421,1,16,1771,1,1.0,3.0,3.0,2,0,0,21,2.0,2016-08-31,19,3,7,16,20,20,20,27,23,23,23,27,23,23,23,24,22,22,22,24,35,34,34,34,35,35,35,35,35,35,69.0,50.0,56.0,68.0,41.0,67.0,49.0,33.0,63.0,66.0,90.0,83.0,75.0,63.0,77.0,56.0,66.0,78.0,62.0,55.0,62.0,60.0,50.0,52.0,42.0,55.0,66.0,65.0,63.0,8.0,8.0,7.0,10.0,11.0,154,109.89
5863,240193,1852,20,5807,80,78,69,80,615,345,8,7,1776,0,1.0,3.0,3.0,8,1,0,4,37.0,2017-07-01,19,20,9,19,21,21,21,27,25,25,25,27,27,27,27,25,27,27,27,25,33,36,36,36,33,32,35,35,35,32,70.0,41.0,56.0,76.0,47.0,70.0,43.0,41.0,72.0,73.0,64.0,66.0,65.0,66.0,70.0,67.0,58.0,64.0,60.0,53.0,74.0,60.0,65.0,62.0,54.0,60.0,64.0,63.0,59.0,14.0,11.0,6.0,8.0,14.0,286,287.73
5864,197954,2448,27,1100,106,94,69,70,587,536,2,35,1862,0,1.0,3.0,3.0,2,0,0,8,23.0,2015-03-02,19,3,9,17,27,27,27,29,28,28,28,29,29,29,29,26,27,27,27,26,28,31,31,31,28,27,28,28,28,27,70.0,64.0,63.0,72.0,71.0,67.0,65.0,68.0,63.0,68.0,68.0,60.0,71.0,66.0,69.0,71.0,58.0,81.0,68.0,68.0,57.0,63.0,70.0,72.0,64.0,69.0,55.0,43.0,33.0,7.0,12.0,15.0,7.0,13.0,5,65.3
5866,232514,2259,26,4625,6,111,69,69,437,114,1,65,1631,1,1.0,3.0,3.0,8,1,0,19,30.0,2018-07-23,19,3,0,21,24,24,24,30,29,29,29,30,30,30,30,25,24,24,24,25,19,20,20,20,19,17,14,14,14,17,59.0,62.0,39.0,65.0,43.0,75.0,43.0,40.0,63.0,69.0,68.0,71.0,72.0,65.0,74.0,63.0,53.0,67.0,68.0,73.0,40.0,26.0,71.0,75.0,41.0,62.0,35.0,30.0,36.0,5.0,11.0,9.0,14.0,6.0,5,32.64
5870,163396,3386,29,86,45,38,69,69,634,421,1,21,1796,1,1.0,3.0,3.0,2,1,0,25,8.0,2018-01-12,19,3,9,29,29,29,29,26,26,26,26,26,23,23,23,21,17,17,17,21,21,23,23,23,21,22,26,26,26,22,55.0,70.0,69.0,54.0,66.0,64.0,60.0,48.0,44.0,66.0,73.0,76.0,77.0,66.0,53.0,71.0,82.0,66.0,71.0,62.0,81.0,48.0,71.0,53.0,73.0,69.0,37.0,45.0,34.0,16.0,10.0,11.0,16.0,8.0,282,199.06
5873,184900,3807,35,539,79,59,69,69,446,311,53,35,1663,1,1.0,3.0,2.0,3,1,0,7,3.0,2002-01-01,19,22,9,19,17,17,17,17,16,16,16,17,14,14,14,14,14,14,14,14,29,31,31,31,29,32,40,40,40,32,58.0,38.0,70.0,55.0,39.0,51.0,46.0,30.0,49.0,56.0,69.0,63.0,55.0,73.0,66.0,48.0,85.0,52.0,73.0,41.0,71.0,69.0,65.0,43.0,43.0,56.0,67.0,69.0,66.0,9.0,8.0,16.0,13.0,7.0,304,381.27
5877,223045,6594,26,3319,140,106,69,72,541,48,1,65,1799,0,1.0,3.0,3.0,2,1,0,6,3.0,2018-07-01,19,24,1,19,21,21,21,28,25,25,25,28,27,27,27,26,27,27,27,26,35,37,37,37,35,35,37,37,37,35,73.0,34.0,55.0,72.0,34.0,71.0,50.0,37.0,70.0,69.0,78.0,72.0,65.0,69.0,68.0,62.0,63.0,71.0,67.0,61.0,70.0,60.0,67.0,63.0,46.0,58.0,66.0,68.0,64.0,9.0,10.0,13.0,7.0,15.0,155,141.79
5878,230981,4187,27,4407,19,113,69,72,223,163,1,4,1782,0,1.0,3.0,3.0,2,1,0,1,3.0,2018-07-05,19,22,9,23,20,20,20,24,22,22,22,24,23,23,23,22,23,23,23,22,35,37,37,37,35,36,40,40,40,36,62.0,45.0,62.0,66.0,51.0,66.0,45.0,39.0,64.0,65.0,78.0,72.0,70.0,68.0,68.0,56.0,62.0,72.0,74.0,47.0,65.0,65.0,56.0,61.0,48.0,62.0,71.0,72.0,69.0,7.0,6.0,5.0,15.0,10.0,7,42.0
5879,235077,786,23,5009,30,115,69,74,112,405,4,61,1675,1,1.0,3.0,3.0,7,2,0,25,18.0,2018-07-01,19,22,9,24,29,29,29,29,28,28,28,29,25,25,25,24,19,19,19,24,21,19,19,19,21,19,17,17,17,19,59.0,69.0,51.0,60.0,65.0,70.0,41.0,36.0,47.0,69.0,84.0,83.0,61.0,70.0,64.0,75.0,65.0,77.0,79.0,64.0,53.0,33.0,63.0,55.0,49.0,66.0,22.0,34.0,28.0,8.0,10.0,5.0,13.0,13.0,283,156.16
